state,year,population,gdp,gdp_pc,employment,employment_pc,income_pc,real_income_pc,rpp
Utah,2019,3233028.0,201312200000.0,62267.39,2102960.0,0.6504614250170428,48163.0,47937.0,97.246
Utah,2020,3283970.0,206240500000.0,62802.19,2135836.0,0.6503823116532733,51762.0,52058.0,95.259
Utah,2021,3339874.0,233320900000.0,69859.19,2249689.0,0.6735849915296206,58328.0,56766.0,94.481
Utah,2022,3393928.0,261548500000.0,77063.66,2339378.0,0.689283331879757,60765.0,55399.0,94.59
Utah,2023,3449259.0,283230800000.0,82113.52,2414466.0,0.6999955642646725,64544.0,55999.0,95.716
Utah,2024,3502983.0,299471300000.0,85490.37,2433434.0,0.694674795738375,67333.0,55116.0,98.864
Vermont,2008,624151.0,26140400000.0,41881.53,424280.0,0.6797714014717592,40774.0,45453.0,100.686
Vermont,2009,624817.0,26220000000.0,41964.29,414213.0,0.6629349073408695,40358.0,44810.0,101.415
Vermont,2010,626366.0,27478300000.0,43869.4,413335.0,0.6598937362500519,41491.0,46190.0,99.379
Vermont,2011,629600.0,28558500000.0,45359.75,416949.0,0.6622442820838628,43754.0,47638.0,99.109
Vermont,2012,630693.0,29325600000.0,46497.42,421870.0,0.6688991315901714,44858.0,47524.0,99.981
Vermont,2013,632859.0,29477600000.0,46578.46,424997.0,0.6715508509794441,45296.0,47151.0,100.424
Vermont,2014,633872.0,30359400000.0,47895.16,429010.0,0.6768085670293056,46894.0,49364.0,97.937
Vermont,2015,635912.0,31152400000.0,48988.54,432560.0,0.6802199046408937,48117.0,49521.0,100.029
Vermont,2016,636397.0,31840200000.0,50031.98,433791.0,0.681635834235548,48827.0,50686.0,98.224
Vermont,2017,639087.0,32589200000.0,50993.37,435861.0,0.6820057363082022,50009.0,49958.0,100.337
Vermont,2018,640680.0,33482600000.0,52261.04,437661.0,0.6831194980333396,51691.0,50654.0,100.204
Vermont,2019,641847.0,34760300000.0,54156.68,433446.0,0.6753104711870586,54278.0,52744.0,99.604
Vermont,2020,642965.0,34572300000.0,53770.11,409231.0,0.636474769233162,58156.0,54552.0,102.132
Vermont,2021,647238.0,37290800000.0,57615.28,421139.0,0.6506710051016782,61113.0,56938.0,98.694
Vermont,2022,647614.0,41211200000.0,63635.44,431273.0,0.6659414404259327,63777.0,54437.0,101.033
Vermont,2023,647722.0,43931600000.0,67824.78,440495.0,0.6800679921324272,67918.0,58061.0,97.142
Vermont,2024,646521.0,46276100000.0,71577.1,444869.0,0.6880967516909737,71287.0,58893.0,97.958
Virginia,2008,7833496.0,402157800000.0,51338.23,4870374.0,0.6217369613771425,45383.0,49355.0,103.204
Virginia,2009,7925937.0,409935300000.0,51720.74,4758069.0,0.6003162780627703,44091.0,48471.0,102.426
Virginia,2010,8025105.0,425490800000.0,53019.97,4743177.0,0.591042360193418,45442.0,48469.0,103.724
Virginia,2011,8107953.0,433683700000.0,53488.68,4802651.0,0.592338288098118,47563.0,49623.0,103.425
Virginia,2012,8197400.0,445008500000.0,54286.54,4856833.0,0.5924845682777466,49049.0,50690.0,102.494
Virginia,2013,8270221.0,456911600000.0,55247.81,4898617.0,0.5923199633963833,48195.0,48667.0,103.523
Virginia,2014,8334206.0,465601700000.0,55866.35,4953436.0,0.594350079659658,49760.0,49588.0,103.454
Virginia,2015,8390494.0,485540900000.0,57867.98,5060270.0,0.6030955984236447,51617.0,51307.0,103.57
Virginia,2016,8445270.0,499032400000.0,59090.17,5156659.0,0.6105972929225472,52656.0,52239.0,102.777
Virginia,2017,8503046.0,515167200000.0,60586.19,5229126.0,0.6149709174806299,54377.0,53847.0,101.222
Virginia,2018,8547370.0,537158300000.00006,62844.86,5299069.0,0.6199648546862954,56130.0,54059.0,101.957
Virginia,2019,8597508.0,561701800000.0,65333.09,5329257.0,0.619860661949951,58362.0,56459.0,100.053
Virginia,2020,8637303.0,566101500000.0,65541.47,5224978.0,0.6049316551706013,61449.0,58286.0,101.003
Virginia,2021,8660007.0,616187900000.0,71153.28,5392125.0,0.6226467253432936,67223.0,60423.0,102.3
Virginia,2022,8681038.0,665624700000.0,76675.7,5540662.0,0.6382487900640453,69562.0,58797.0,102.026
Virginia,2023,8732034.0,722767400000.0,82771.94,5716975.0,0.6547128652957604,73890.0,60556.0,101.331
Virginia,2024,8819642.0,761733800000.0,86367.88,5773598.0,0.6546295189759402,77351.0,61914.0,101.104
Washington,2008,6562231.0,352460700000.0,53710.5,3954871.0,0.6026717133243252,44098.0,47369.0,104.488
Washington,2009,6667426.0,349945400000.0,52485.83,3815623.0,0.5722782675053312,41679.0,44854.0,104.631
Washington,2010,6743680.0,363544200000.0,53908.87,3771422.0,0.5592528115213059,42327.0,45578.0,102.741
Washington,2011,6830840.0,377518800000.0,55266.82,3814269.0,0.5583894513705489,44279.0,46278.0,103.244
Washington,2012,6904658.0,398358500000.0,57694.17,3909118.0,0.5661566438192883,47053.0,48605.0,102.541
Washington,2013,6975001.0,416924100000.0,59774.06,3991747.0,0.5722933946532768,47448.0,48400.0,102.482
Washington,2014,7068971.0,439851200000.0,62222.8,4094370.0,0.5792031117400255,50259.0,49860.0,103.92
Washington,2015,7181417.0,467590600000.0,65111.19,4199164.0,0.5847263847789371,52408.0,51679.0,104.4
Washington,2016,7316788.0,489790200000.0,66940.6,4313722.0,0.5895649839793089,54296.0,52446.0,105.56
Washington,2017,7447469.0,527169400000.0,70785.04,4432271.0,0.5951378918126413,56800.0,53192.0,107.035
Washington,2018,7549002.0,570337800000.0,75551.42,4537842.0,0.6011181345560644,59824.0,54837.0,107.124
Washington,2019,7638923.0,608643400000.0,79676.6,4591912.0,0.6011203411789856,63431.0,56862.0,107.971
Washington,2020,7726812.0,617739100000.0,79947.47,4435243.0,0.5740068478435867,67665.0,60102.0,107.859
Washington,2021,7744316.0,683367000000.0,88241.1,4574704.0,0.590717630840477,73949.0,62496.0,108.804
Washington,2022,7786828.0,741002800000.0,95161.06,4755477.0,0.6107078517722493,76049.0,59601.0,110.035
Washington,2023,7838655.0,801455500000.0,102244.01,4868377.0,0.6210730029577778,81087.0,62138.0,108.37
Washington,2024,7927958.0,856013600000.0,107974.03,4904120.0,0.6185855172290267,85187.0,64421.0,107.013
West Virginia,2008,1840310.0,62978700000.0,34221.79,918376.0,0.499033315039314,31494.0,40336.0,87.636
West Virginia,2009,1847775.0,64040100000.0,34657.95,899067.0,0.4865673580387222,31653.0,41131.0,86.654
West Virginia,2010,1854404.0,66160399999.99999,35677.45,899510.0,0.4850669002008192,32642.0,40618.0,88.909
West Virginia,2011,1857305.0,69367600000.0,37348.52,909060.0,0.4894511133066459,34490.0,41679.0,89.295
West Virginia,2012,1858706.0,70303100000.0,37823.68,918958.0,0.4944073995564656,35233.0,41787.0,89.312
West Virginia,2013,1856588.0,71758600000.0,38650.79,914247.0,0.4924339702723491,35093.0,40650.0,90.246
West Virginia,2014,1852948.0,73042600000.0,39419.67,911678.0,0.4920148865483543,36243.0,41580.0,89.864
West Virginia,2015,1846270.0,71713400000.0,38842.31,904270.0,0.4897821012094656,37068.0,42140.0,90.557
West Virginia,2016,1835935.0,71248900000.0,38807.96,890209.0,0.4848804560074294,37075.0,42095.0,89.805
West Virginia,2017,1822742.0,75172400000.0,41241.38,888822.0,0.4876290775106954,38841.0,43761.0,88.966
West Virginia,2018,1810572.0,79794300000.0,44071.32,898085.0,0.4960228038432053,41001.0,45029.0,89.411
West Virginia,2019,1800441.0,80242400000.0,44568.19,881641.0,0.4896805838125215,42615.0,46597.0,88.518
West Virginia,2020,1791670.0,77536500000.0,43276.11,840998.0,0.4693933592681688,44897.0,49252.0,87.334
West Virginia,2021,1785921.0,87178800000.0,48814.48,864560.0,0.4840975608663541,48903.0,49425.0,90.981
West Virginia,2022,1774003.0,98824100000.0,55706.84,885183.0,0.4989749171788323,50160.0,48517.0,89.157
West Virginia,2023,1770036.0,101479900000.0,57332.11,904532.0,0.5110246345272074,52963.0,49071.0,89.633
West Virginia,2024,1767402.0,106475100000.0,60243.85,914033.0,0.5171619133620987,55351.0,50051.0,89.497
Wisconsin,2008,5640996.0,246493000000.0,43696.72,3572816.0,0.6333661644149366,38857.0,46816.0,93.159
Wisconsin,2009,5669264.0,246323800000.0,43448.99,3444538.0,0.6075811604469292,38138.0,45628.0,94.116
Wisconsin,2010,5692038.0,256159500000.0,45003.13,3426369.0,0.6019582089929828,39048.0,45606.0,94.723
Wisconsin,2011,5713359.0,265444000000.0,46460.23,3474372.0,0.6081137208426777,41067.0,47272.0,93.742
Wisconsin,2012,5734379.0,276253400000.0,48174.95,3499342.0,0.6102390511684003,42639.0,47889.0,94.312
Wisconsin,2013,5757584.0,283791400000.0,49290.01,3539199.0,0.614702104215935,42685.0,47526.0,93.89
Wisconsin,2014,5778789.0,296169900000.0,51251.21,3585944.0,0.6205355481918443,44156.0,48532.0,93.799
Wisconsin,2015,5794536.0,308304500000.0,53206.07,3624473.0,0.6254984005621848,45928.0,50684.0,93.287
Wisconsin,2016,5812814.0,315420000000.0,54262.88,3657732.0,0.6292532325995637,46595.0,50991.0,93.173
Wisconsin,2017,5836809.0,321886800000.0,55147.74,3678859.0,0.6302860004499033,48311.0,51773.0,93.531
Wisconsin,2018,5859000.0,335144300000.0,57201.62,3721096.0,0.6351076975593105,50520.0,52759.0,94.028
Wisconsin,2019,5880280.0,346906600000.0,58994.91,3717587.0,0.6322125817137959,52370.0,53652.0,94.476
Wisconsin,2020,5897371.0,344691000000.0,58448.25,3581288.0,0.6072685608553371,55499.0,57378.0,92.666
Wisconsin,2021,5882128.0,368997300000.0,62731.94,3682367.0,0.6260263292468304,60699.0,59816.0,93.309
Wisconsin,2022,5903472.0,403570300000.0,68361.52,3767253.0,0.6381419273268341,61831.0,57706.0,92.401
Wisconsin,2023,5930350.0,431913900000.0,72831.1,3841837.0,0.6478263508899137,64872.0,57791.0,93.22
Wisconsin,2024,5957168.0,453298600000.0,76092.97,3867941.0,0.6492919118614752,67755.0,58273.0,94.095
Wyoming,2008,546043.0,42694600000.0,78189.08,398989.0,0.7306915389447352,49451.0,58246.0,95.291
Wyoming,2009,559851.0,36282200000.0,64806.89,387490.0,0.6921305847448697,44499.0,51860.0,96.618
Wyoming,2010,564402.0,37567500000.0,66561.6,385075.0,0.6822707928037108,46395.0,53762.0,95.473
Wyoming,2011,566844.0,39615100000.0,69887.13,390340.0,0.6886197966283493,50631.0,55967.0,97.618
Wyoming,2012,575491.0,38679300000.0,67210.96,396724.0,0.6893661238837793,53597.0,58974.0,96.265
Wyoming,2013,580937.0,39365600000.0,67762.25,400510.0,0.6894207117122855,52835.0,56738.0,97.347
Wyoming,2014,580959.0,40573900000.0,69839.52,406401.0,0.699534734809169,56251.0,59538.0,97.404
Wyoming,2015,583671.0,38624800000.0,66175.64,406045.0,0.6956744467345474,56120.0,59598.0,96.941
Wyoming,2016,582007.0,36105900000.0,62036.88,398144.0,0.6840879920688239,53419.0,55723.0,97.747
Wyoming,2017,576240.0,37620300000.0,65285.82,398968.0,0.6923642926558379,56378.0,58171.0,97.146
Wyoming,2018,574783.0,39614500000.0,68920.79,404591.0,0.7039021682965572,59197.0,62928.0,92.372
Wyoming,2019,575327.0,40029500000.0,69576.95,407870.0,0.7089359616357306,61853.0,63616.0,94.107
Wyoming,2020,577669.0,36982700000.0,64020.57,401439.0,0.6949291029984299,65093.0,67906.0,91.836
Wyoming,2021,579662.0,42410600000.0,73164.36,419797.0,0.7242099706380615,71459.0,71860.0,91.44
Wyoming,2022,581742.0,49570400000.0,85210.28,430968.0,0.7408232515444991,77768.0,73081.0,91.767
Wyoming,2023,584666.0,51350100000.0,87828.09,449620.0,0.7690202611405487,83038.0,75323.0,91.551
Wyoming,2024,586722.0,51498100000.0,87772.57,447255.0,0.762294579034023,86477.0,75501.0,92.691
